Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.2,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-5.482e-03,-0.256688,-2.77891
-5.480e-03,-0.256125,-2.7625
-5.478e-03,-0.255625,-2.76484
-5.476e-03,-0.255563,-2.74844
-5.474e-03,-0.254906,-2.74375
-5.472e-03,-0.254313,-2.73203
-5.470e-03,-0.253688,-2.71094
-5.468e-03,-0.252719,-2.71719
-5.466e-03,-0.252375,-2.69141
-5.464e-03,-0.25125,-2.68672
-5.462e-03,-0.250094,-2.67656
-5.460e-03,-0.250188,-2.66016
-5.458e-03,-0.249688,-2.67109
-5.456e-03,-0.249281,-2.64453
-5.454e-03,-0.248781,-2.65078
-5.452e-03,-0.248156,-2.64062
-5.450e-03,-0.247406,-2.62969
-5.448e-03,-0.246281,-2.62188
-5.446e-03,-0.245563,-2.60781
-5.444e-03,-0.245125,-2.60625
-5.442e-03,-0.244,-2.58594
-5.440e-03,-0.243781,-2.58516
-5.438e-03,-0.242844,-2.56563
-5.436e-03,-0.242281,-2.54922
-5.434e-03,-0.241563,-2.55469
-5.432e-03,-0.240813,-2.53828
-5.430e-03,-0.240188,-2.52813
-5.428e-03,-0.239375,-2.51094
-5.426e-03,-0.238563,-2.50078
-5.424e-03,-0.238156,-2.50391
-5.422e-03,-0.237094,-2.48828
-5.420e-03,-0.236625,-2.47344
-5.418e-03,-0.235719,-2.46719
-5.416e-03,-0.235313,-2.45312
-5.414e-03,-0.234406,-2.44375
-5.412e-03,-0.233531,-2.43359
-5.410e-03,-0.232875,-2.42344
-5.408e-03,-0.231813,-2.41719
-5.406e-03,-0.231594,-2.40938
-5.404e-03,-0.230188,-2.39688
-5.402e-03,-0.229781,-2.38047
-5.400e-03,-0.229063,-2.37656
-5.398e-03,-0.228563,-2.36563
-5.396e-03,-0.227656,-2.35
-5.394e-03,-0.226281,-2.34375
-5.392e-03,-0.225375,-2.31953
-5.390e-03,-0.224906,-2.32578
-5.388e-03,-0.224094,-2.31797
-5.386e-03,-0.223625,-2.29297
-5.384e-03,-0.222656,-2.29453
-5.382e-03,-0.221719,-2.28125
-5.380e-03,-0.220844,-2.27422
-5.378e-03,-0.219938,-2.26406
-5.376e-03,-0.219375,-2.24063
-5.374e-03,-0.218094,-2.24375
-5.372e-03,-0.217281,-2.22578
-5.370e-03,-0.216625,-2.22188
-5.368e-03,-0.216281,-2.20938
-5.366e-03,-0.214906,-2.19531
-5.364e-03,-0.214031,-2.19141
-5.362e-03,-0.213375,-2.16875
-5.360e-03,-0.212313,-2.15547
-5.358e-03,-0.2115,-2.15078
-5.356e-03,-0.210938,-2.13047
-5.354e-03,-0.209719,-2.12656
-5.352e-03,-0.208813,-2.11406
-5.350e-03,-0.207781,-2.10625
-5.348e-03,-0.207219,-2.1
-5.346e-03,-0.206531,-2.09141
-5.344e-03,-0.205313,-2.07578
-5.342e-03,-0.204531,-2.04922
-5.340e-03,-0.203844,-2.06094
-5.338e-03,-0.202906,-2.03047
-5.336e-03,-0.201938,-2.02891
-5.334e-03,-0.20125,-2.01484
-5.332e-03,-0.200125,-2.00234
-5.330e-03,-0.198906,-1.98594
-5.328e-03,-0.197219,-1.97422
-5.326e-03,-0.196375,-1.9625
-5.324e-03,-0.195844,-1.95
-5.322e-03,-0.195156,-1.94531
-5.320e-03,-0.194031,-1.94219
-5.318e-03,-0.193563,-1.92969
-5.316e-03,-0.192406,-1.91719
-5.314e-03,-0.191906,-1.89531
-5.312e-03,-0.190719,-1.88672
-5.310e-03,-0.1895,-1.87813
-5.308e-03,-0.188656,-1.86094
-5.306e-03,-0.187719,-1.85234
-5.304e-03,-0.187281,-1.83438
-5.302e-03,-0.186156,-1.83594
-5.300e-03,-0.184531,-1.81797
-5.298e-03,-0.184031,-1.80391
-5.296e-03,-0.182313,-1.78984
-5.294e-03,-0.181531,-1.77109
-5.292e-03,-0.180719,-1.78125
-5.290e-03,-0.179656,-1.75859
-5.288e-03,-0.178281,-1.74297
-5.286e-03,-0.177281,-1.73594
-5.284e-03,-0.17675,-1.72188
-5.282e-03,-0.175438,-1.70625
-5.280e-03,-0.174281,-1.70156
-5.278e-03,-0.173219,-1.68984
-5.276e-03,-0.171875,-1.675
-5.274e-03,-0.170813,-1.66172
-5.272e-03,-0.169656,-1.65781
-5.270e-03,-0.168906,-1.64297
-5.268e-03,-0.168281,-1.62266
-5.266e-03,-0.167406,-1.61875
-5.264e-03,-0.166,-1.60391
-5.262e-03,-0.164844,-1.60234
-5.260e-03,-0.164313,-1.58594
-5.258e-03,-0.163406,-1.57188
-5.256e-03,-0.162125,-1.56953
-5.254e-03,-0.161938,-1.55547
-5.252e-03,-0.160813,-1.53984
-5.250e-03,-0.16,-1.51719
-5.248e-03,-0.159,-1.51953
-5.246e-03,-0.158344,-1.50547
-5.244e-03,-0.157406,-1.48516
-5.242e-03,-0.156438,-1.48828
-5.240e-03,-0.155375,-1.47266
-5.238e-03,-0.153875,-1.4625
-5.236e-03,-0.152938,-1.44141
-5.234e-03,-0.15225,-1.42578
-5.232e-03,-0.151063,-1.42734
-5.230e-03,-0.150344,-1.40313
-5.228e-03,-0.14975,-1.38906
-5.226e-03,-0.148875,-1.38359
-5.224e-03,-0.147719,-1.37266
-5.222e-03,-0.146688,-1.36094
-5.220e-03,-0.145844,-1.35
-5.218e-03,-0.144625,-1.34219
-5.216e-03,-0.143188,-1.32422
-5.214e-03,-0.142375,-1.31563
-5.212e-03,-0.141406,-1.3
-5.210e-03,-0.141,-1.28984
-5.208e-03,-0.139125,-1.28516
-5.206e-03,-0.138313,-1.26328
-5.204e-03,-0.137156,-1.26094
-5.202e-03,-0.13675,-1.23438
-5.200e-03,-0.135188,-1.22656
-5.198e-03,-0.134313,-1.22109
-5.196e-03,-0.1335,-1.19219
-5.194e-03,-0.132688,-1.19375
-5.192e-03,-0.131312,-1.17578
-5.190e-03,-0.130406,-1.16953
-5.188e-03,-0.129531,-1.15391
-5.186e-03,-0.128531,-1.1375
-5.184e-03,-0.127312,-1.13906
-5.182e-03,-0.125938,-1.12344
-5.180e-03,-0.1245,-1.10625
-5.178e-03,-0.123125,-1.10625
-5.176e-03,-0.122625,-1.08203
-5.174e-03,-0.121094,-1.08047
-5.172e-03,-0.120094,-1.06406
-5.170e-03,-0.118938,-1.04766
-5.168e-03,-0.117656,-1.03828
-5.166e-03,-0.117156,-1.02109
-5.164e-03,-0.115687,-1.01484
-5.162e-03,-0.114906,-1.00313
-5.160e-03,-0.114156,-0.985156
-5.158e-03,-0.112938,-0.974219
-5.156e-03,-0.112625,-0.960156
-5.154e-03,-0.111219,-0.960938
-5.152e-03,-0.110438,-0.929688
-5.150e-03,-0.109031,-0.921875
-5.148e-03,-0.107563,-0.913281
-5.146e-03,-0.106219,-0.885156
-5.144e-03,-0.105125,-0.882812
-5.142e-03,-0.10425,-0.871094
-5.140e-03,-0.103281,-0.857031
-5.138e-03,-0.102469,-0.839063
-5.136e-03,-0.101313,-0.826563
-5.134e-03,-0.100094,-0.816406
-5.132e-03,-0.0992813,-0.811719
-5.130e-03,-0.0978438,-0.797656
-5.128e-03,-0.0967188,-0.775781
-5.126e-03,-0.0959687,-0.775781
-5.124e-03,-0.0945625,-0.759375
-5.122e-03,-0.0937813,-0.740625
-5.120e-03,-0.0924063,-0.7375
-5.118e-03,-0.0915625,-0.7125
-5.116e-03,-0.0906875,-0.70625
-5.114e-03,-0.0892813,-0.700781
-5.112e-03,-0.0879375,-0.672656
-5.110e-03,-0.0867188,-0.670313
-5.108e-03,-0.0860313,-0.652344
-5.106e-03,-0.0849063,-0.649219
-5.104e-03,-0.0839375,-0.63125
-5.102e-03,-0.0825,-0.611719
-5.100e-03,-0.0812813,-0.596875
-5.098e-03,-0.0808437,-0.596875
-5.096e-03,-0.0789688,-0.578125
-5.094e-03,-0.0772813,-0.567969
-5.092e-03,-0.0764688,-0.547656
-5.090e-03,-0.0755,-0.550781
-5.088e-03,-0.07475,-0.520313
-5.086e-03,-0.073625,-0.514063
-5.084e-03,-0.0724063,-0.499219
-5.082e-03,-0.0715938,-0.489844
-5.080e-03,-0.0700625,-0.473438
-5.078e-03,-0.06925,-0.464844
-5.076e-03,-0.0681563,-0.457031
-5.074e-03,-0.0670313,-0.432813
-5.072e-03,-0.0659062,-0.422656
-5.070e-03,-0.064625,-0.410156
-5.068e-03,-0.0635625,-0.397656
-5.066e-03,-0.0625938,-0.3875
-5.064e-03,-0.0618438,-0.371094
-5.062e-03,-0.0606875,-0.349219
-5.060e-03,-0.0595625,-0.345313
-5.058e-03,-0.0584062,-0.330469
-5.056e-03,-0.0565,-0.322656
-5.054e-03,-0.05575,-0.302344
-5.052e-03,-0.0544375,-0.292188
-5.050e-03,-0.0533125,-0.283594
-5.048e-03,-0.0524062,-0.265625
-5.046e-03,-0.0513438,-0.257812
-5.044e-03,-0.0505625,-0.2375
-5.042e-03,-0.0491875,-0.225781
-5.040e-03,-0.0484375,-0.2125
-5.038e-03,-0.047125,-0.202344
-5.036e-03,-0.0452812,-0.186719
-5.034e-03,-0.045,-0.164844
-5.032e-03,-0.043375,-0.167969
-5.030e-03,-0.0424063,-0.146094
-5.028e-03,-0.0412188,-0.148438
-5.026e-03,-0.0399687,-0.133594
-5.024e-03,-0.0390938,-0.109375
-5.022e-03,-0.0376875,-0.107813
-5.020e-03,-0.0369063,-0.090625
-5.018e-03,-0.0360625,-0.0789063
-5.016e-03,-0.0345625,-0.0625
-5.014e-03,-0.033625,-0.046875
-5.012e-03,-0.0323438,-0.05
-5.010e-03,-0.031625,-0.0242188
-5.008e-03,-0.0307188,-0.009375
-5.006e-03,-0.0294063,-0.00546875
-5.004e-03,-0.0288438,0.0101562
-5.002e-03,-0.0270625,0.0203125
-5.000e-03,-0.02625,0.03125
-4.998e-03,-0.024625,0.0390625
-4.996e-03,-0.0236562,0.0554687
-4.994e-03,-0.0228437,0.0710937
-4.992e-03,-0.0217813,0.0757812
-4.990e-03,-0.0209688,0.09375
-4.988e-03,-0.0195312,0.10625
-4.986e-03,-0.0184688,0.116406
-4.984e-03,-0.017625,0.132812
-4.982e-03,-0.0161563,0.138281
-4.980e-03,-0.0146563,0.153125
-4.978e-03,-0.014125,0.167187
-4.976e-03,-0.0130312,0.182812
-4.974e-03,-0.0125,0.196875
-4.972e-03,-0.0111563,0.207031
-4.970e-03,-0.0105,0.228125
-4.968e-03,-0.009375,0.23125
-4.966e-03,-0.0085625,0.2375
-4.964e-03,-0.00690625,0.258594
-4.962e-03,-0.005875,0.2625
-4.960e-03,-0.004875,0.282812
-4.958e-03,-0.00315625,0.288281
-4.956e-03,-0.0024375,0.303125
-4.954e-03,-0.00165625,0.315625
-4.952e-03,-0.00015625,0.33125
-4.950e-03,0.00121875,0.339062
-4.948e-03,0.00259375,0.355469
-4.946e-03,0.00340625,0.370312
-4.944e-03,0.00453125,0.378125
-4.942e-03,0.00590625,0.388281
-4.940e-03,0.00740625,0.398438
-4.938e-03,0.00884375,0.410937
-4.936e-03,0.0095,0.427344
-4.934e-03,0.0109687,0.435156
-4.932e-03,0.011875,0.461719
-4.930e-03,0.0131562,0.467187
-4.928e-03,0.0143125,0.471875
-4.926e-03,0.0152812,0.4875
-4.924e-03,0.01675,0.503906
-4.922e-03,0.0177812,0.507812
-4.920e-03,0.0185312,0.534375
-4.918e-03,0.0195625,0.544531
-4.916e-03,0.0204687,0.554688
-4.914e-03,0.021625,0.564844
-4.912e-03,0.02225,0.572656
-4.910e-03,0.0239687,0.589062
-4.908e-03,0.0254062,0.603906
-4.906e-03,0.0263125,0.613281
-4.904e-03,0.0274687,0.624219
-4.902e-03,0.0285313,0.644531
-4.900e-03,0.0297187,0.647656
-4.898e-03,0.0304687,0.664062
-4.896e-03,0.0314375,0.678125
-4.894e-03,0.0327187,0.678906
-4.892e-03,0.0335625,0.700781
-4.890e-03,0.0351562,0.710938
-4.888e-03,0.0363125,0.725
-4.886e-03,0.0371875,0.74375
-4.884e-03,0.0384375,0.747656
-4.882e-03,0.0392187,0.767969
-4.880e-03,0.040625,0.776562
-4.878e-03,0.0412812,0.786719
-4.876e-03,0.0428125,0.798438
-4.874e-03,0.0442812,0.8125
-4.872e-03,0.04475,0.822656
-4.870e-03,0.0464062,0.833594
-4.868e-03,0.0472187,0.849219
-4.866e-03,0.0484062,0.860938
-4.864e-03,0.0497187,0.871875
-4.862e-03,0.050375,0.882031
-4.860e-03,0.0519688,0.898438
-4.858e-03,0.0528125,0.916406
-4.856e-03,0.053375,0.91875
-4.854e-03,0.0548437,0.939063
-4.852e-03,0.055875,0.955469
-4.850e-03,0.0570937,0.958594
-4.848e-03,0.0576562,0.973437
-4.846e-03,0.0591562,0.985938
-4.844e-03,0.0600312,1.00312
-4.842e-03,0.0611562,1.00625
-4.840e-03,0.0622187,1.01406
-4.838e-03,0.062875,1.03594
-4.836e-03,0.0642813,1.04063
-4.834e-03,0.0657187,1.06016
-4.832e-03,0.0666875,1.07266
-4.830e-03,0.068,1.075
-4.828e-03,0.0689687,1.09766
-4.826e-03,0.0703437,1.10469
-4.824e-03,0.0714687,1.12109
-4.822e-03,0.0723125,1.13594
-4.820e-03,0.0732812,1.14766
-4.818e-03,0.0740938,1.16406
-4.816e-03,0.075125,1.17578
-4.814e-03,0.0762188,1.18906
-4.812e-03,0.07775,1.19453
-4.810e-03,0.0790312,1.20859
-4.808e-03,0.0799375,1.22891
-4.806e-03,0.081,1.24141
-4.804e-03,0.0822188,1.26406
-4.802e-03,0.0830937,1.26562
-4.800e-03,0.084,1.27969
-4.798e-03,0.0853125,1.3
-4.796e-03,0.0869062,1.30469
-4.794e-03,0.0871875,1.32266
-4.792e-03,0.0885313,1.32891
-4.790e-03,0.09,1.34062
-4.788e-03,0.0906562,1.35156
-4.786e-03,0.091625,1.36328
-4.784e-03,0.0925937,1.3875
-4.782e-03,0.0935937,1.39141
-4.780e-03,0.0943438,1.40937
-4.778e-03,0.0949062,1.41953
-4.776e-03,0.095875,1.42812
-4.774e-03,0.09675,1.44219
-4.772e-03,0.0982812,1.44844
-4.770e-03,0.0989687,1.46875
-4.768e-03,0.100031,1.475
-4.766e-03,0.101062,1.49297
-4.764e-03,0.101812,1.50156
-4.762e-03,0.102875,1.51562
-4.760e-03,0.104406,1.52344
-4.758e-03,0.105594,1.53984
-4.756e-03,0.106281,1.54453
-4.754e-03,0.107469,1.56797
-4.752e-03,0.108219,1.56641
-4.750e-03,0.108625,1.58906
-4.748e-03,0.109938,1.59453
-4.746e-03,0.110875,1.61875
-4.744e-03,0.111812,1.625
-4.742e-03,0.112281,1.6375
-4.740e-03,0.113313,1.65547
-4.738e-03,0.114531,1.66406
-4.736e-03,0.114969,1.67969
-4.734e-03,0.115875,1.70469
-4.732e-03,0.11675,1.70625
-4.730e-03,0.117469,1.72031
-4.728e-03,0.118625,1.73281
-4.726e-03,0.118625,1.74297
-4.724e-03,0.120219,1.75469
-4.722e-03,0.121219,1.77734
-4.720e-03,0.122594,1.78359
-4.718e-03,0.123563,1.79531
-4.716e-03,0.124687,1.81016
-4.714e-03,0.125781,1.82188
-4.712e-03,0.126563,1.82891
-4.710e-03,0.127375,1.84844
-4.708e-03,0.129031,1.85938
-4.706e-03,0.129812,1.87734
-4.704e-03,0.131469,1.8875
-4.702e-03,0.132125,1.88984
-4.700e-03,0.132906,1.91016
-4.698e-03,0.134281,1.91719
-4.696e-03,0.134875,1.93984
-4.694e-03,0.136094,1.94844
-4.692e-03,0.136813,1.96094
-4.690e-03,0.138031,1.97266
-4.688e-03,0.139437,1.98281
-4.686e-03,0.140406,2.00312
-4.684e-03,0.141594,2.01094
-4.682e-03,0.142813,2.025
-4.680e-03,0.143969,2.03125
-4.678e-03,0.144937,2.04141
-4.676e-03,0.146062,2.05391
-4.674e-03,0.147062,2.0625
-4.672e-03,0.147281,2.08047
-4.670e-03,0.148594,2.08984
-4.668e-03,0.1495,2.10312
-4.666e-03,0.150781,2.11016
-4.664e-03,0.151531,2.12031
-4.662e-03,0.152,2.13516
-4.660e-03,0.154062,2.14531
-4.658e-03,0.154594,2.15781
-4.656e-03,0.155813,2.17734
-4.654e-03,0.156719,2.17109
-4.652e-03,0.157188,2.19844
-4.650e-03,0.158687,2.20391
-4.648e-03,0.15925,2.21641
-4.646e-03,0.160438,2.22891
-4.644e-03,0.16175,2.24922
-4.642e-03,0.162156,2.25078
-4.640e-03,0.163312,2.26875
-4.638e-03,0.164219,2.27266
-4.636e-03,0.1655,2.29375
-4.634e-03,0.166969,2.30625
-4.632e-03,0.167781,2.31328
-4.630e-03,0.169156,2.31641
-4.628e-03,0.169969,2.33984
-4.626e-03,0.170937,2.34844
-4.624e-03,0.17175,2.35625
-4.622e-03,0.172719,2.37422
-4.620e-03,0.173969,2.38047
-4.618e-03,0.174594,2.39297
-4.616e-03,0.175594,2.40547
-4.614e-03,0.176469,2.41953
-4.612e-03,0.177375,2.42812
-4.610e-03,0.178594,2.44219
-4.608e-03,0.179312,2.45156
-4.606e-03,0.180625,2.45625
-4.604e-03,0.181156,2.47578
-4.602e-03,0.1825,2.48672
-4.600e-03,0.182781,2.50078
-4.598e-03,0.183531,2.50859
-4.596e-03,0.184844,2.51641
-4.594e-03,0.18575,2.53672
-4.592e-03,0.186625,2.54688
-4.590e-03,0.188063,2.55312
-4.588e-03,0.188875,2.57344
-4.586e-03,0.190125,2.57031
-4.584e-03,0.1905,2.58437
-4.582e-03,0.191656,2.58984
-4.580e-03,0.192406,2.60391
-4.578e-03,0.193344,2.61875
-4.576e-03,0.194187,2.62656
-4.574e-03,0.194594,2.64297
-4.572e-03,0.196031,2.64844
-4.570e-03,0.196875,2.66328
-4.568e-03,0.197844,2.67109
-4.566e-03,0.199063,2.68594
-4.564e-03,0.199469,2.70625
-4.562e-03,0.201,2.71172
-4.560e-03,0.202063,2.72656
-4.558e-03,0.202562,2.73438
-4.556e-03,0.203844,2.74219
-4.554e-03,0.204406,2.76016
-4.552e-03,0.20525,2.76719
-4.550e-03,0.206375,2.775
-4.548e-03,0.207156,2.78672
-4.546e-03,0.207906,2.79688
-4.544e-03,0.208,2.81094
-4.542e-03,0.209031,2.82187
-4.540e-03,0.209625,2.83984
-4.538e-03,0.211344,2.85
-4.536e-03,0.211719,2.86172
-4.534e-03,0.212063,2.86641
-4.532e-03,0.212844,2.87266
-4.530e-03,0.213688,2.88906
-4.528e-03,0.214656,2.90078
-4.526e-03,0.215219,2.91328
-4.524e-03,0.215969,2.92734
-4.522e-03,0.216781,2.93359
-4.520e-03,0.217156,2.94766
-4.518e-03,0.217844,2.95781
-4.516e-03,0.218656,2.96406
-4.514e-03,0.219344,2.97656
-4.512e-03,0.220406,2.98672
-4.510e-03,0.221219,2.99453
-4.508e-03,0.221875,3.00703
-4.506e-03,0.222375,3.01641
-4.504e-03,0.222625,3.02734
-4.502e-03,0.223594,3.04141
-4.500e-03,0.224156,3.04141
-4.498e-03,0.225125,3.05078
-4.496e-03,0.225531,3.06719
-4.494e-03,0.226437,3.07969
-4.492e-03,0.227469,3.08516
-4.490e-03,0.227719,3.10156
-4.488e-03,0.228781,3.10781
-4.486e-03,0.229125,3.13047
-4.484e-03,0.229781,3.13047
-4.482e-03,0.230812,3.13906
-4.480e-03,0.231531,3.15312
-4.478e-03,0.231969,3.16094
-4.476e-03,0.232844,3.16328
-4.474e-03,0.233344,3.16641
-4.472e-03,0.23375,3.17969
-4.470e-03,0.234469,3.19531
-4.468e-03,0.235281,3.20703
-4.466e-03,0.235219,3.22344
-4.464e-03,0.236031,3.22187
-4.462e-03,0.236687,3.23594
-4.460e-03,0.237313,3.24375
-4.458e-03,0.238281,3.26797
-4.456e-03,0.238062,3.27891
-4.454e-03,0.239437,3.28437
-4.452e-03,0.239938,3.29688
-4.450e-03,0.240062,3.30156
-4.448e-03,0.240875,3.30703
-4.446e-03,0.241313,3.31719
-4.444e-03,0.242031,3.32344
-4.442e-03,0.242125,3.33984
-4.440e-03,0.242938,3.35
-4.438e-03,0.243437,3.36016
-4.436e-03,0.243656,3.37187
-4.434e-03,0.244938,3.37578
-4.432e-03,0.245344,3.38828
-4.430e-03,0.245625,3.39687
-4.428e-03,0.246,3.40859
-4.426e-03,0.24625,3.4125
-4.424e-03,0.247094,3.41641
-4.422e-03,0.247375,3.43516
-4.420e-03,0.248188,3.45156
-4.418e-03,0.248687,3.45312
-4.416e-03,0.248531,3.46719
-4.414e-03,0.2495,3.47344
-4.412e-03,0.249344,3.48359
-4.410e-03,0.250094,3.49141
-4.408e-03,0.250563,3.49609
-4.406e-03,0.251062,3.51797
-4.404e-03,0.252125,3.51484
-4.402e-03,0.25225,3.53281
-4.400e-03,0.252781,3.525
-4.398e-03,0.253312,3.54922
-4.396e-03,0.253656,3.55234
-4.394e-03,0.254281,3.56094
-4.392e-03,0.254281,3.57109
-4.390e-03,0.254719,3.575
-4.388e-03,0.255094,3.58594
-4.386e-03,0.25625,3.59141
-4.384e-03,0.256719,3.59766
-4.382e-03,0.257312,3.61953
-4.380e-03,0.258062,3.63437
-4.378e-03,0.258031,3.63984
-4.376e-03,0.258469,3.64844
-4.374e-03,0.258938,3.64844
-4.372e-03,0.258938,3.66875
-4.370e-03,0.260219,3.66875
-4.368e-03,0.260375,3.68516
-4.366e-03,0.260969,3.69141
-4.364e-03,0.261469,3.69922
-4.362e-03,0.261938,3.70703
-4.360e-03,0.262281,3.70781
-4.358e-03,0.261875,3.72344
-4.356e-03,0.262437,3.73125
-4.354e-03,0.262406,3.74609
-4.352e-03,0.263219,3.74844
-4.350e-03,0.264062,3.75625
-4.348e-03,0.264312,3.76641
-4.346e-03,0.265188,3.76172
-4.344e-03,0.264844,3.77656
-4.342e-03,0.2655,3.78437
-4.340e-03,0.265906,3.80234
-4.338e-03,0.265844,3.79844
-4.336e-03,0.266563,3.81328
-4.334e-03,0.266813,3.82266
-4.332e-03,0.267062,3.82891
-4.330e-03,0.268031,3.83125
-4.328e-03,0.267937,3.84766
-4.326e-03,0.268531,3.84766
-4.324e-03,0.26875,3.86328
-4.322e-03,0.269656,3.86406
-4.320e-03,0.269719,3.88047
-4.318e-03,0.269563,3.8875
-4.316e-03,0.27025,3.89609
-4.314e-03,0.269969,3.91016
-4.312e-03,0.270875,3.90781
-4.310e-03,0.270719,3.92031
-4.308e-03,0.271125,3.91641
-4.306e-03,0.271188,3.92422
-4.304e-03,0.271062,3.93437
-4.302e-03,0.271937,3.94844
-4.300e-03,0.272031,3.95859
-4.298e-03,0.273062,3.97187
-4.296e-03,0.273781,3.97891
-4.294e-03,0.274031,3.98906
-4.292e-03,0.275125,3.9875
-4.290e-03,0.274844,4.00234
-4.288e-03,0.275094,4.01172
-4.286e-03,0.2755,4.01641
-4.284e-03,0.275531,4.02969
-4.282e-03,0.275906,4.03594
-4.280e-03,0.275687,4.04453
-4.278e-03,0.276219,4.05859
-4.276e-03,0.277031,4.0625
-4.274e-03,0.27675,4.06641
-4.272e-03,0.277062,4.07344
-4.270e-03,0.277125,4.08516
-4.268e-03,0.277875,4.09375
-4.266e-03,0.277719,4.10156
-4.264e-03,0.277844,4.10781
-4.262e-03,0.278094,4.11094
-4.260e-03,0.277781,4.12734
-4.258e-03,0.278438,4.13125
-4.256e-03,0.278906,4.14141
-4.254e-03,0.27925,4.15
-4.252e-03,0.28,4.16172
-4.250e-03,0.279719,4.16484
-4.248e-03,0.280312,4.17031
-4.246e-03,0.280719,4.18672
-4.244e-03,0.280937,4.19062
-4.242e-03,0.281438,4.20078
-4.240e-03,0.281219,4.20703
-4.238e-03,0.282,4.20859
-4.236e-03,0.282312,4.21953
-4.234e-03,0.282719,4.22344
-4.232e-03,0.282906,4.22969
-4.230e-03,0.283062,4.23594
-4.228e-03,0.283625,4.25312
-4.226e-03,0.283062,4.26406
-4.224e-03,0.283375,4.26172
-4.222e-03,0.283781,4.28203
-4.220e-03,0.284062,4.28047
-4.218e-03,0.284062,4.28437
-4.216e-03,0.283875,4.29375
-4.214e-03,0.284438,4.29688
-4.212e-03,0.284344,4.30469
-4.210e-03,0.284844,4.31406
-4.208e-03,0.284937,4.325
-4.206e-03,0.28525,4.34141
-4.204e-03,0.286094,4.33516
-4.202e-03,0.28625,4.34922
-4.200e-03,0.286469,4.36094
-4.198e-03,0.286469,4.35781
-4.196e-03,0.286875,4.36953
-4.194e-03,0.287062,4.38203
-4.192e-03,0.286969,4.38984
-4.190e-03,0.287375,4.40234
-4.188e-03,0.287281,4.39531
-4.186e-03,0.287031,4.41562
-4.184e-03,0.288188,4.41641
-4.182e-03,0.288406,4.42031
-4.180e-03,0.288813,4.43281
-4.178e-03,0.28875,4.43828
-4.176e-03,0.288906,4.44453
-4.174e-03,0.28925,4.45078
-4.172e-03,0.28875,4.46719
-4.170e-03,0.288906,4.4625
-4.168e-03,0.289,4.48125
-4.166e-03,0.2895,4.48125
-4.164e-03,0.28975,4.48672
-4.162e-03,0.289813,4.49687
-4.160e-03,0.290438,4.5
-4.158e-03,0.290687,4.50156
-4.156e-03,0.290781,4.51562
-4.154e-03,0.291344,4.51562
-4.152e-03,0.290937,4.52812
-4.150e-03,0.290969,4.53594
-4.148e-03,0.291375,4.55469
-4.146e-03,0.291125,4.55234
-4.144e-03,0.291531,4.56094
-4.142e-03,0.292,4.56641
-4.140e-03,0.292312,4.575
-4.138e-03,0.292094,4.57656
-4.136e-03,0.29225,4.58906
-4.134e-03,0.292813,4.58828
-4.132e-03,0.292562,4.59141
-4.130e-03,0.292594,4.59922
-4.128e-03,0.292875,4.60703
-4.126e-03,0.293406,4.61094
-4.124e-03,0.293531,4.61719
-4.122e-03,0.293969,4.625
-4.120e-03,0.2945,4.62109
-4.118e-03,0.294281,4.63203
-4.116e-03,0.294531,4.63516
-4.114e-03,0.29475,4.64531
-4.112e-03,0.294125,4.65937
-4.110e-03,0.2945,4.65156
-4.108e-03,0.294906,4.65156
-4.106e-03,0.295094,4.65625
-4.104e-03,0.294906,4.66641
-4.102e-03,0.29525,4.6625
-4.100e-03,0.295656,4.67812
-4.098e-03,0.295562,4.68203
-4.096e-03,0.295844,4.68828
-4.094e-03,0.295844,4.70078
-4.092e-03,0.29625,4.71094
-4.090e-03,0.296562,4.72031
-4.088e-03,0.296156,4.72344
-4.086e-03,0.296813,4.73047
-4.084e-03,0.296719,4.72734
-4.082e-03,0.297031,4.73906
-4.080e-03,0.297063,4.74687
-4.078e-03,0.297125,4.75781
-4.076e-03,0.297531,4.75547
-4.074e-03,0.297531,4.76094
-4.072e-03,0.298344,4.76797
-4.070e-03,0.29825,4.77422
-4.068e-03,0.29875,4.76719
-4.066e-03,0.298562,4.78125
-4.064e-03,0.298656,4.78828
-4.062e-03,0.2985,4.78984
-4.060e-03,0.298969,4.80156
-4.058e-03,0.299063,4.80625
-4.056e-03,0.299156,4.81016
-4.054e-03,0.298813,4.81797
-4.052e-03,0.299656,4.81875
-4.050e-03,0.29925,4.83203
-4.048e-03,0.299875,4.83672
-4.046e-03,0.300187,4.83672
-4.044e-03,0.299875,4.84687
-4.042e-03,0.300063,4.83828
-4.040e-03,0.299719,4.84844
-4.038e-03,0.299875,4.85234
-4.036e-03,0.299875,4.85234
-4.034e-03,0.299562,4.86562
-4.032e-03,0.300125,4.85938
-4.030e-03,0.300438,4.87109
-4.028e-03,0.300594,4.88125
-4.026e-03,0.300687,4.88984
-4.024e-03,0.300531,4.88984
-4.022e-03,0.300531,4.9
-4.020e-03,0.300719,4.90937
