Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.004,
Horizontal Delay,0,
Sample Interval,4e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,2,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-1.0948e-02,-3.57687,-0.428125
-1.0944e-02,-3.57406,-0.424062
-1.0940e-02,-3.57094,-0.420625
-1.0936e-02,-3.57281,-0.422187
-1.0932e-02,-3.56875,-0.418438
-1.0928e-02,-3.56531,-0.415312
-1.0924e-02,-3.55906,-0.414062
-1.0920e-02,-3.55563,-0.405938
-1.0916e-02,-3.55219,-0.402813
-1.0912e-02,-3.5475,-0.402813
-1.0908e-02,-3.5425,-0.398125
-1.0904e-02,-3.54031,-0.396562
-1.0900e-02,-3.53688,-0.389687
-1.0896e-02,-3.53437,-0.386563
-1.0892e-02,-3.52937,-0.383438
-1.0888e-02,-3.52312,-0.38
-1.0884e-02,-3.5175,-0.37625
-1.0880e-02,-3.51562,-0.370625
-1.0876e-02,-3.51156,-0.367188
-1.0872e-02,-3.50531,-0.365625
-1.0868e-02,-3.49812,-0.36125
-1.0864e-02,-3.49531,-0.359687
-1.0860e-02,-3.49469,-0.353438
-1.0856e-02,-3.48875,-0.349375
-1.0852e-02,-3.48406,-0.345937
-1.0848e-02,-3.48062,-0.341875
-1.0844e-02,-3.48156,-0.340313
-1.0840e-02,-3.47687,-0.337187
-1.0836e-02,-3.47094,-0.332187
-1.0832e-02,-3.46531,-0.325625
-1.0828e-02,-3.45875,-0.319375
-1.0824e-02,-3.45562,-0.319375
-1.0820e-02,-3.45063,-0.311875
-1.0816e-02,-3.445,-0.307812
-1.0812e-02,-3.43938,-0.30375
-1.0808e-02,-3.43688,-0.29625
-1.0804e-02,-3.43312,-0.29
-1.0800e-02,-3.42625,-0.289062
-1.0796e-02,-3.42156,-0.286875
-1.0792e-02,-3.41656,-0.282813
-1.0788e-02,-3.41344,-0.274687
-1.0784e-02,-3.40875,-0.27375
-1.0780e-02,-3.39812,-0.265625
-1.0776e-02,-3.38969,-0.256875
-1.0772e-02,-3.38594,-0.251875
-1.0768e-02,-3.37688,-0.242188
-1.0764e-02,-3.36969,-0.237813
-1.0760e-02,-3.36281,-0.232188
-1.0756e-02,-3.35969,-0.228438
-1.0752e-02,-3.35813,-0.225937
-1.0748e-02,-3.35312,-0.22
-1.0744e-02,-3.34687,-0.213438
-1.0740e-02,-3.34125,-0.205312
-1.0736e-02,-3.33156,-0.197188
-1.0732e-02,-3.32719,-0.191875
-1.0728e-02,-3.31813,-0.1875
-1.0724e-02,-3.31094,-0.178438
-1.0720e-02,-3.30125,-0.168125
-1.0716e-02,-3.29625,-0.163125
-1.0712e-02,-3.29062,-0.156562
-1.0708e-02,-3.28281,-0.150313
-1.0704e-02,-3.2775,-0.143125
-1.0700e-02,-3.26719,-0.13625
-1.0696e-02,-3.26313,-0.125938
-1.0692e-02,-3.25406,-0.114375
-1.0688e-02,-3.24625,-0.107812
-1.0684e-02,-3.23531,-0.0990625
-1.0680e-02,-3.22812,-0.0884375
-1.0676e-02,-3.22187,-0.081875
-1.0672e-02,-3.21188,-0.073125
-1.0668e-02,-3.20875,-0.0696875
-1.0664e-02,-3.19625,-0.0625
-1.0660e-02,-3.18812,-0.0509375
-1.0656e-02,-3.18094,-0.0415625
-1.0652e-02,-3.17188,-0.0340625
-1.0648e-02,-3.15969,-0.0290625
-1.0644e-02,-3.15344,-0.016875
-1.0640e-02,-3.14594,-0.01125
-1.0636e-02,-3.13563,-0.0015625
-1.0632e-02,-3.12594,0.0075
-1.0628e-02,-3.11625,0.0121875
-1.0624e-02,-3.10875,0.019375
-1.0620e-02,-3.09875,0.02875
-1.0616e-02,-3.09063,0.038125
-1.0612e-02,-3.07781,0.0490625
-1.0608e-02,-3.06813,0.0603125
-1.0604e-02,-3.05656,0.0684375
-1.0600e-02,-3.04625,0.075625
-1.0596e-02,-3.03625,0.08375
-1.0592e-02,-3.02813,0.0896875
-1.0588e-02,-3.02031,0.0978125
-1.0584e-02,-3.01438,0.104687
-1.0580e-02,-3.0025,0.110625
-1.0576e-02,-2.99594,0.11875
-1.0572e-02,-2.98344,0.131562
-1.0568e-02,-2.97562,0.14
-1.0564e-02,-2.965,0.147187
-1.0560e-02,-2.9575,0.154688
-1.0556e-02,-2.94781,0.164375
-1.0552e-02,-2.93969,0.170937
-1.0548e-02,-2.93156,0.180312
-1.0544e-02,-2.92531,0.185312
-1.0540e-02,-2.91469,0.198125
-1.0536e-02,-2.90469,0.207187
-1.0532e-02,-2.89281,0.215313
-1.0528e-02,-2.88469,0.226562
-1.0524e-02,-2.87625,0.238125
-1.0520e-02,-2.865,0.249687
-1.0516e-02,-2.85781,0.258437
-1.0512e-02,-2.85125,0.266563
-1.0508e-02,-2.84406,0.278125
-1.0504e-02,-2.835,0.284375
-1.0500e-02,-2.82437,0.2925
-1.0496e-02,-2.81531,0.300625
-1.0492e-02,-2.81031,0.311875
-1.0488e-02,-2.79656,0.321875
-1.0484e-02,-2.79,0.33
-1.0480e-02,-2.77969,0.340313
-1.0476e-02,-2.77062,0.348437
-1.0472e-02,-2.76344,0.357813
-1.0468e-02,-2.75219,0.366563
-1.0464e-02,-2.73969,0.375625
-1.0460e-02,-2.73,0.385937
-1.0456e-02,-2.72031,0.395625
-1.0452e-02,-2.70719,0.40625
-1.0448e-02,-2.69844,0.416875
-1.0444e-02,-2.68781,0.425625
-1.0440e-02,-2.68156,0.431563
-1.0436e-02,-2.67656,0.442813
-1.0432e-02,-2.66594,0.45
-1.0428e-02,-2.65375,0.459375
-1.0424e-02,-2.64469,0.46625
-1.0420e-02,-2.63969,0.479687
-1.0416e-02,-2.63,0.485937
-1.0412e-02,-2.61937,0.499062
-1.0408e-02,-2.61125,0.508125
-1.0404e-02,-2.59906,0.516875
-1.0400e-02,-2.59187,0.528437
-1.0396e-02,-2.58375,0.538125
-1.0392e-02,-2.5725,0.545937
-1.0388e-02,-2.55875,0.555
-1.0384e-02,-2.54969,0.5625
-1.0380e-02,-2.53906,0.573125
-1.0376e-02,-2.52844,0.584062
-1.0372e-02,-2.515,0.594688
-1.0368e-02,-2.50812,0.602812
-1.0364e-02,-2.49875,0.61375
-1.0360e-02,-2.49031,0.625938
-1.0356e-02,-2.4825,0.63625
-1.0352e-02,-2.47031,0.6475
-1.0348e-02,-2.45812,0.6575
-1.0344e-02,-2.45219,0.665312
-1.0340e-02,-2.4375,0.6775
-1.0336e-02,-2.42687,0.686562
-1.0332e-02,-2.415,0.6925
-1.0328e-02,-2.4075,0.704375
-1.0324e-02,-2.40094,0.7125
-1.0320e-02,-2.38813,0.724687
-1.0316e-02,-2.37344,0.735625
-1.0312e-02,-2.36469,0.746875
-1.0308e-02,-2.35312,0.75875
-1.0304e-02,-2.34406,0.765625
-1.0300e-02,-2.33844,0.77375
-1.0296e-02,-2.32688,0.780312
-1.0292e-02,-2.31906,0.7925
-1.0288e-02,-2.31,0.804688
-1.0284e-02,-2.29844,0.814375
-1.0280e-02,-2.28719,0.8225
-1.0276e-02,-2.27594,0.831875
-1.0272e-02,-2.27,0.840937
-1.0268e-02,-2.25719,0.852187
-1.0264e-02,-2.24437,0.860313
-1.0260e-02,-2.23625,0.870938
-1.0256e-02,-2.22812,0.881875
-1.0252e-02,-2.21844,0.888125
-1.0248e-02,-2.21031,0.897187
-1.0244e-02,-2.19969,0.906875
-1.0240e-02,-2.18906,0.9175
-1.0236e-02,-2.17938,0.927812
-1.0232e-02,-2.17125,0.9375
-1.0228e-02,-2.16031,0.944062
-1.0224e-02,-2.14938,0.954063
-1.0220e-02,-2.14,0.962813
-1.0216e-02,-2.12969,0.971875
-1.0212e-02,-2.12312,0.982187
-1.0208e-02,-2.11156,0.990625
-1.0204e-02,-2.09969,0.998438
-1.0200e-02,-2.09063,1.01313
-1.0196e-02,-2.08437,1.01875
-1.0192e-02,-2.07594,1.03031
-1.0188e-02,-2.06531,1.035
-1.0184e-02,-2.05406,1.045
-1.0180e-02,-2.04375,1.05625
-1.0176e-02,-2.03563,1.06344
-1.0172e-02,-2.02656,1.07
-1.0168e-02,-2.01656,1.07687
-1.0164e-02,-2.00625,1.08906
-1.0160e-02,-1.99656,1.09875
-1.0156e-02,-1.98906,1.10344
-1.0152e-02,-1.98,1.115
-1.0148e-02,-1.96656,1.12312
-1.0144e-02,-1.96375,1.13375
-1.0140e-02,-1.9525,1.14312
-1.0136e-02,-1.94125,1.14969
-1.0132e-02,-1.93406,1.16187
-1.0128e-02,-1.92344,1.16781
-1.0124e-02,-1.91656,1.17344
-1.0120e-02,-1.90875,1.18156
-1.0116e-02,-1.90031,1.19188
-1.0112e-02,-1.88844,1.19875
-1.0108e-02,-1.8825,1.205
-1.0104e-02,-1.87438,1.215
-1.0100e-02,-1.86906,1.22031
-1.0096e-02,-1.85969,1.22875
-1.0092e-02,-1.8525,1.23656
-1.0088e-02,-1.84531,1.245
-1.0084e-02,-1.84031,1.25156
-1.0080e-02,-1.83125,1.25469
-1.0076e-02,-1.82,1.26187
-1.0072e-02,-1.81375,1.26938
-1.0068e-02,-1.80563,1.27719
-1.0064e-02,-1.80063,1.28406
-1.0060e-02,-1.79312,1.28969
-1.0056e-02,-1.78344,1.295
-1.0052e-02,-1.77781,1.30031
-1.0048e-02,-1.77125,1.30906
-1.0044e-02,-1.76625,1.31469
-1.0040e-02,-1.75594,1.32469
-1.0036e-02,-1.74844,1.32937
-1.0032e-02,-1.74437,1.3375
-1.0028e-02,-1.74125,1.34375
-1.0024e-02,-1.73406,1.35031
-1.0020e-02,-1.72688,1.35531
-1.0016e-02,-1.72,1.36125
-1.0012e-02,-1.71594,1.36687
-1.0008e-02,-1.71344,1.37344
-1.0004e-02,-1.70781,1.3775
-1.0000e-02,-1.69563,1.38156
-9.9960e-03,-1.69188,1.38469
-9.9920e-03,-1.68938,1.38719
-9.9880e-03,-1.68531,1.39375
-9.9840e-03,-1.67875,1.40062
-9.9800e-03,-1.67469,1.40344
-9.9760e-03,-1.67062,1.40469
-9.9720e-03,-1.66812,1.40594
-9.9680e-03,-1.66156,1.40875
-9.9640e-03,-1.65594,1.41375
-9.9600e-03,-1.65375,1.41625
-9.9560e-03,-1.65125,1.42125
-9.9520e-03,-1.64938,1.42531
-9.9480e-03,-1.64469,1.42687
-9.9440e-03,-1.64156,1.43312
-9.9400e-03,-1.63969,1.43437
-9.9360e-03,-1.63719,1.43906
-9.9320e-03,-1.63344,1.44219
-9.9280e-03,-1.62906,1.44156
-9.9240e-03,-1.62531,1.44563
-9.9200e-03,-1.62531,1.44813
-9.9160e-03,-1.62187,1.45187
-9.9120e-03,-1.61719,1.45375
-9.9080e-03,-1.61531,1.4575
-9.9040e-03,-1.61187,1.45938
-9.9000e-03,-1.61125,1.46
-9.8960e-03,-1.60719,1.46562
-9.8920e-03,-1.60375,1.46562
-9.8880e-03,-1.60312,1.46844
-9.8840e-03,-1.6025,1.46969
-9.8800e-03,-1.60094,1.4725
-9.8760e-03,-1.59844,1.4725
-9.8720e-03,-1.59437,1.47375
-9.8680e-03,-1.59406,1.47562
-9.8640e-03,-1.59563,1.47656
-9.8600e-03,-1.5925,1.47562
-9.8560e-03,-1.58875,1.47875
-9.8520e-03,-1.58781,1.48188
-9.8480e-03,-1.58688,1.48281
-9.8440e-03,-1.58469,1.48469
-9.8400e-03,-1.58188,1.48875
-9.8360e-03,-1.57937,1.49
-9.8320e-03,-1.57719,1.49
-9.8280e-03,-1.57969,1.49094
-9.8240e-03,-1.57781,1.49281
-9.8200e-03,-1.57531,1.4925
-9.8160e-03,-1.57063,1.49687
-9.8120e-03,-1.57,1.4975
-9.8080e-03,-1.56906,1.49844
-9.8040e-03,-1.56812,1.50062
-9.8000e-03,-1.5675,1.5
-9.7960e-03,-1.56094,1.5
-9.7920e-03,-1.56438,1.50094
-9.7880e-03,-1.56438,1.50312
-9.7840e-03,-1.56188,1.49938
-9.7800e-03,-1.55937,1.5025
-9.7760e-03,-1.55625,1.50469
-9.7720e-03,-1.55844,1.50656
-9.7680e-03,-1.5575,1.505
-9.7640e-03,-1.55687,1.50656
-9.7600e-03,-1.55687,1.50875
-9.7560e-03,-1.555,1.50813
-9.7520e-03,-1.555,1.50906
-9.7480e-03,-1.555,1.51031
-9.7440e-03,-1.54969,1.51219
-9.7400e-03,-1.55031,1.51156
-9.7360e-03,-1.54969,1.51375
-9.7320e-03,-1.55031,1.51469
-9.7280e-03,-1.54625,1.51469
-9.7240e-03,-1.54406,1.51687
-9.7200e-03,-1.54125,1.51844
-9.7160e-03,-1.54125,1.52125
-9.7120e-03,-1.54,1.51969
-9.7080e-03,-1.53812,1.51938
-9.7040e-03,-1.53563,1.51875
-9.7000e-03,-1.53469,1.51938
-9.6960e-03,-1.53469,1.52188
-9.6920e-03,-1.53344,1.52281
-9.6880e-03,-1.53469,1.52125
-9.6840e-03,-1.5325,1.52125
-9.6800e-03,-1.53656,1.52125
-9.6760e-03,-1.53719,1.52438
-9.6720e-03,-1.53469,1.52687
-9.6680e-03,-1.53187,1.52375
-9.6640e-03,-1.53187,1.52375
-9.6600e-03,-1.53406,1.52656
-9.6560e-03,-1.53156,1.52438
-9.6520e-03,-1.53094,1.52781
-9.6480e-03,-1.53,1.52844
-9.6440e-03,-1.52781,1.52844
-9.6400e-03,-1.53156,1.53
-9.6360e-03,-1.53313,1.5325
-9.6320e-03,-1.52687,1.53
-9.6280e-03,-1.52687,1.53063
-9.6240e-03,-1.52687,1.53063
-9.6200e-03,-1.52594,1.53406
-9.6160e-03,-1.52656,1.5325
-9.6120e-03,-1.52375,1.5325
-9.6080e-03,-1.52344,1.53406
-9.6040e-03,-1.52438,1.53313
-9.6000e-03,-1.52438,1.53344
-9.5960e-03,-1.52094,1.53187
-9.5920e-03,-1.52031,1.52781
-9.5880e-03,-1.5225,1.53156
-9.5840e-03,-1.5225,1.53094
-9.5800e-03,-1.51938,1.53094
-9.5760e-03,-1.51938,1.53313
-9.5720e-03,-1.51969,1.53313
-9.5680e-03,-1.51844,1.53313
-9.5640e-03,-1.51562,1.53469
-9.5600e-03,-1.51687,1.535
-9.5560e-03,-1.51375,1.53344
-9.5520e-03,-1.51437,1.53344
-9.5480e-03,-1.51469,1.53469
-9.5440e-03,-1.51531,1.53656
-9.5400e-03,-1.51531,1.53594
-9.5360e-03,-1.51281,1.535
-9.5320e-03,-1.51313,1.535
-9.5280e-03,-1.51437,1.5325
-9.5240e-03,-1.51219,1.53344
-9.5200e-03,-1.51156,1.535
-9.5160e-03,-1.51219,1.53344
-9.5120e-03,-1.51281,1.53406
-9.5080e-03,-1.50906,1.53406
-9.5040e-03,-1.50875,1.53469
-9.5000e-03,-1.50719,1.53469
-9.4960e-03,-1.50813,1.53344
-9.4920e-03,-1.51031,1.535
-9.4880e-03,-1.50719,1.53469
-9.4840e-03,-1.50406,1.53563
-9.4800e-03,-1.50469,1.53969
-9.4760e-03,-1.5075,1.53969
-9.4720e-03,-1.505,1.53563
-9.4680e-03,-1.50656,1.535
-9.4640e-03,-1.50813,1.535
-9.4600e-03,-1.5075,1.53469
-9.4560e-03,-1.50719,1.53563
-9.4520e-03,-1.50719,1.53594
-9.4480e-03,-1.50469,1.53406
-9.4440e-03,-1.50656,1.535
-9.4400e-03,-1.50875,1.53406
-9.4360e-03,-1.5075,1.53469
-9.4320e-03,-1.50813,1.53406
-9.4280e-03,-1.50344,1.53969
-9.4240e-03,-1.505,1.53469
-9.4200e-03,-1.50656,1.53812
-9.4160e-03,-1.50562,1.53656
-9.4120e-03,-1.50219,1.53719
-9.4080e-03,-1.5025,1.53594
-9.4040e-03,-1.50312,1.53812
-9.4000e-03,-1.505,1.53719
-9.3960e-03,-1.50094,1.53812
-9.3920e-03,-1.50156,1.53563
-9.3880e-03,-1.50312,1.53719
-9.3840e-03,-1.50312,1.53594
-9.3800e-03,-1.50406,1.53313
-9.3760e-03,-1.50156,1.53313
-9.3720e-03,-1.50406,1.53469
-9.3680e-03,-1.50406,1.535
-9.3640e-03,-1.50469,1.535
-9.3600e-03,-1.50469,1.53406
-9.3560e-03,-1.5025,1.53406
-9.3520e-03,-1.50094,1.53156
-9.3480e-03,-1.50062,1.53469
-9.3440e-03,-1.50219,1.53563
-9.3400e-03,-1.50406,1.53406
-9.3360e-03,-1.50062,1.53563
-9.3320e-03,-1.50156,1.535
-9.3280e-03,-1.50094,1.53313
-9.3240e-03,-1.50156,1.53406
-9.3200e-03,-1.49812,1.53344
-9.3160e-03,-1.49844,1.53313
-9.3120e-03,-1.49938,1.53344
-9.3080e-03,-1.5,1.53187
-9.3040e-03,-1.49812,1.53406
-9.3000e-03,-1.495,1.5325
-9.2960e-03,-1.49281,1.5325
-9.2920e-03,-1.49687,1.53469
-9.2880e-03,-1.49656,1.535
-9.2840e-03,-1.49687,1.53313
-9.2800e-03,-1.49594,1.53094
-9.2760e-03,-1.4975,1.53187
-9.2720e-03,-1.4975,1.53469
-9.2680e-03,-1.4975,1.53469
-9.2640e-03,-1.49437,1.53469
-9.2600e-03,-1.49344,1.53563
-9.2560e-03,-1.49531,1.53313
-9.2520e-03,-1.49656,1.53313
-9.2480e-03,-1.495,1.53344
-9.2440e-03,-1.49281,1.53156
-9.2400e-03,-1.49656,1.53563
-9.2360e-03,-1.49687,1.5325
-9.2320e-03,-1.4975,1.53187
-9.2280e-03,-1.49531,1.53187
-9.2240e-03,-1.49344,1.53156
-9.2200e-03,-1.49437,1.53094
-9.2160e-03,-1.49437,1.53187
-9.2120e-03,-1.49656,1.53187
-9.2080e-03,-1.495,1.52687
-9.2040e-03,-1.4925,1.52781
-9.2000e-03,-1.49344,1.5275
-9.1960e-03,-1.49437,1.52844
-9.1920e-03,-1.49406,1.5275
-9.1880e-03,-1.49437,1.53
-9.1840e-03,-1.49187,1.53063
-9.1800e-03,-1.49344,1.52781
-9.1760e-03,-1.49406,1.52844
-9.1720e-03,-1.49437,1.52906
-9.1680e-03,-1.49344,1.52687
-9.1640e-03,-1.49406,1.5275
-9.1600e-03,-1.49656,1.53
-9.1560e-03,-1.495,1.52781
-9.1520e-03,-1.49531,1.53094
-9.1480e-03,-1.49344,1.53063
-9.1440e-03,-1.49437,1.53094
-9.1400e-03,-1.49531,1.53344
-9.1360e-03,-1.49531,1.5325
-9.1320e-03,-1.49594,1.52844
-9.1280e-03,-1.49281,1.52906
-9.1240e-03,-1.49344,1.53063
-9.1200e-03,-1.49594,1.53094
-9.1160e-03,-1.49281,1.52937
-9.1120e-03,-1.49094,1.52781
-9.1080e-03,-1.49031,1.52781
-9.1040e-03,-1.4925,1.52656
-9.1000e-03,-1.4925,1.52594
-9.0960e-03,-1.49187,1.52594
-9.0920e-03,-1.49,1.52531
-9.0880e-03,-1.49125,1.52594
-9.0840e-03,-1.49281,1.52438
-9.0800e-03,-1.49187,1.52531
-9.0760e-03,-1.49094,1.52375
-9.0720e-03,-1.49094,1.525
-9.0680e-03,-1.49406,1.525
-9.0640e-03,-1.49437,1.52594
-9.0600e-03,-1.48937,1.52531
-9.0560e-03,-1.48937,1.52906
-9.0520e-03,-1.49,1.52656
-9.0480e-03,-1.49,1.52531
-9.0440e-03,-1.49031,1.52281
-9.0400e-03,-1.48875,1.52375
-9.0360e-03,-1.48937,1.52594
-9.0320e-03,-1.49094,1.52594
-9.0280e-03,-1.49,1.5275
-9.0240e-03,-1.48719,1.5275
-9.0200e-03,-1.48781,1.52906
-9.0160e-03,-1.49,1.52844
-9.0120e-03,-1.48687,1.52687
-9.0080e-03,-1.48687,1.52531
-9.0040e-03,-1.48375,1.52438
-9.0000e-03,-1.48312,1.52656
-8.9960e-03,-1.48625,1.52594
-8.9920e-03,-1.48844,1.52687
-8.9880e-03,-1.48687,1.52438
-8.9840e-03,-1.48375,1.52438
-8.9800e-03,-1.48469,1.52594
-8.9760e-03,-1.48594,1.52656
-8.9720e-03,-1.48781,1.52781
-8.9680e-03,-1.48219,1.52781
-8.9640e-03,-1.48312,1.52937
-8.9600e-03,-1.48062,1.52781
-8.9560e-03,-1.48188,1.5275
-8.9520e-03,-1.48188,1.52687
-8.9480e-03,-1.47812,1.52937
-8.9440e-03,-1.47781,1.52937
-8.9400e-03,-1.47906,1.53156
-8.9360e-03,-1.47969,1.53344
-8.9320e-03,-1.47656,1.5325
-8.9280e-03,-1.47156,1.53406
-8.9240e-03,-1.47219,1.5375
-8.9200e-03,-1.47,1.53969
-8.9160e-03,-1.46687,1.54281
-8.9120e-03,-1.46344,1.54531
-8.9080e-03,-1.45781,1.54688
-8.9040e-03,-1.45594,1.55187
-8.9000e-03,-1.45187,1.55594
-8.8960e-03,-1.44563,1.56156
-8.8920e-03,-1.43844,1.56406
-8.8880e-03,-1.43094,1.57156
-8.8840e-03,-1.42375,1.57969
-8.8800e-03,-1.41781,1.58688
-8.8760e-03,-1.40719,1.59656
-8.8720e-03,-1.39906,1.60375
-8.8680e-03,-1.39281,1.61281
-8.8640e-03,-1.38313,1.62125
-8.8600e-03,-1.3725,1.6325
-8.8560e-03,-1.36281,1.64156
-8.8520e-03,-1.35375,1.64969
-8.8480e-03,-1.345,1.66156
-8.8440e-03,-1.33688,1.67406
-8.8400e-03,-1.32625,1.68844
-8.8360e-03,-1.31062,1.69406
-8.8320e-03,-1.30094,1.70781
-8.8280e-03,-1.29031,1.71844
-8.8240e-03,-1.28156,1.72906
-8.8200e-03,-1.27062,1.73906
-8.8160e-03,-1.25844,1.74875
-8.8120e-03,-1.25031,1.75937
-8.8080e-03,-1.23937,1.77219
-8.8040e-03,-1.22875,1.78437
-8.8000e-03,-1.215,1.79594
-8.7960e-03,-1.20344,1.80469
-8.7920e-03,-1.19437,1.8175
-8.7880e-03,-1.18531,1.82812
-8.7840e-03,-1.1725,1.83562
-8.7800e-03,-1.15563,1.84937
-8.7760e-03,-1.1425,1.85844
-8.7720e-03,-1.13344,1.87438
-8.7680e-03,-1.11969,1.88656
-8.7640e-03,-1.1075,1.89469
-8.7600e-03,-1.09625,1.90687
-8.7560e-03,-1.08719,1.91688
-8.7520e-03,-1.07844,1.92719
-8.7480e-03,-1.0675,1.94125
-8.7440e-03,-1.05406,1.94844
-8.7400e-03,-1.04344,1.95969
-8.7360e-03,-1.03219,1.97187
-8.7320e-03,-1.02156,1.9825
-8.7280e-03,-1.00844,1.9925
-8.7240e-03,-0.999687,1.99969
-8.7200e-03,-0.989688,2.01281
-8.7160e-03,-0.978438,2.02562
-8.7120e-03,-0.967188,2.03531
-8.7080e-03,-0.954063,2.04656
-8.7040e-03,-0.944062,2.05594
-8.7000e-03,-0.931875,2.06937
-8.6960e-03,-0.918125,2.07781
-8.6920e-03,-0.911563,2.08719
-8.6880e-03,-0.899687,2.09781
-8.6840e-03,-0.885937,2.10844
-8.6800e-03,-0.876875,2.12219
-8.6760e-03,-0.864375,2.13187
-8.6720e-03,-0.856562,2.145
-8.6680e-03,-0.845312,2.1575
-8.6640e-03,-0.833125,2.16875
-8.6600e-03,-0.826563,2.17844
-8.6560e-03,-0.815937,2.18656
-8.6520e-03,-0.80125,2.19719
-8.6480e-03,-0.789062,2.21031
-8.6440e-03,-0.776875,2.22375
-8.6400e-03,-0.767812,2.23188
-8.6360e-03,-0.754062,2.24344
-8.6320e-03,-0.742812,2.25563
-8.6280e-03,-0.732813,2.26531
-8.6240e-03,-0.720625,2.2775
-8.6200e-03,-0.711875,2.28719
-8.6160e-03,-0.698125,2.29438
-8.6120e-03,-0.685938,2.30656
-8.6080e-03,-0.67875,2.31406
-8.6040e-03,-0.66625,2.32969
-8.6000e-03,-0.654062,2.34344
-8.5960e-03,-0.64125,2.35125
-8.5920e-03,-0.635625,2.35719
-8.5880e-03,-0.623125,2.37
-8.5840e-03,-0.61375,2.38063
-8.5800e-03,-0.59625,2.39438
-8.5760e-03,-0.584375,2.40594
-8.5720e-03,-0.57375,2.41625
-8.5680e-03,-0.565,2.42719
-8.5640e-03,-0.552812,2.435
-8.5600e-03,-0.543438,2.44969
-8.5560e-03,-0.531562,2.46031
-8.5520e-03,-0.521875,2.46844
-8.5480e-03,-0.508125,2.47844
-8.5440e-03,-0.499687,2.49062
-8.5400e-03,-0.486562,2.50031
-8.5360e-03,-0.47625,2.50844
-8.5320e-03,-0.4675,2.51719
-8.5280e-03,-0.459062,2.52625
-8.5240e-03,-0.445312,2.53656
-8.5200e-03,-0.437187,2.54719
-8.5160e-03,-0.426875,2.55844
-8.5120e-03,-0.417813,2.56656
-8.5080e-03,-0.40375,2.57656
-8.5040e-03,-0.394375,2.58719
-8.5000e-03,-0.384375,2.59531
-8.4960e-03,-0.375625,2.60719
-8.4920e-03,-0.3675,2.61625
-8.4880e-03,-0.356562,2.62594
-8.4840e-03,-0.34375,2.63344
-8.4800e-03,-0.33625,2.64625
-8.4760e-03,-0.326563,2.65437
-8.4720e-03,-0.317187,2.66437
-8.4680e-03,-0.30625,2.67406
-8.4640e-03,-0.2925,2.68562
-8.4600e-03,-0.283437,2.69437
-8.4560e-03,-0.277188,2.7
-8.4520e-03,-0.269062,2.70594
-8.4480e-03,-0.261563,2.71781
-8.4440e-03,-0.247812,2.72844
-8.4400e-03,-0.235625,2.74313
-8.4360e-03,-0.225,2.75344
-8.4320e-03,-0.210313,2.7625
-8.4280e-03,-0.200937,2.77313
-8.4240e-03,-0.1925,2.78062
-8.4200e-03,-0.182812,2.78937
-8.4160e-03,-0.17375,2.7975
-8.4120e-03,-0.164062,2.80656
-8.4080e-03,-0.15375,2.81469
-8.4040e-03,-0.145312,2.82594
-8.4000e-03,-0.137188,2.83469
-8.3960e-03,-0.125938,2.84687
-8.3920e-03,-0.117188,2.855
-8.3880e-03,-0.105625,2.86594
-8.3840e-03,-0.100938,2.87219
-8.3800e-03,-0.0909375,2.88125
-8.3760e-03,-0.0790625,2.88781
-8.3720e-03,-0.069375,2.89813
-8.3680e-03,-0.0625,2.90562
-8.3640e-03,-0.050625,2.92031
-8.3600e-03,-0.04,2.93
-8.3560e-03,-0.0284375,2.93906
-8.3520e-03,-0.018125,2.94719
-8.3480e-03,-0.01375,2.95906
-8.3440e-03,-0.003125,2.96969
-8.3400e-03,0.008125,2.97812
-8.3360e-03,0.0203125,2.98844
-8.3320e-03,0.0325,2.9975
-8.3280e-03,0.0403125,3.00875
-8.3240e-03,0.0496875,3.01687
-8.3200e-03,0.061875,3.0275
-8.3160e-03,0.0728125,3.035
-8.3120e-03,0.0796875,3.04438
-8.3080e-03,0.0828125,3.04875
-8.3040e-03,0.091875,3.05437
-8.3000e-03,0.0990625,3.06406
-8.2960e-03,0.10875,3.07125
-8.2920e-03,0.120938,3.08188
-8.2880e-03,0.137188,3.09344
-8.2840e-03,0.15,3.10531
-8.2800e-03,0.159063,3.11437
-8.2760e-03,0.16625,3.12406
-8.2720e-03,0.172813,3.13156
-8.2680e-03,0.18125,3.13938
-8.2640e-03,0.1925,3.14688
-8.2600e-03,0.204063,3.15344
-8.2560e-03,0.210938,3.16562
-8.2520e-03,0.216875,3.17031
-8.2480e-03,0.2275,3.17875
-8.2440e-03,0.235625,3.18656
-8.2400e-03,0.245312,3.19719
-8.2360e-03,0.25,3.20281
-8.2320e-03,0.258125,3.20781
-8.2280e-03,0.264687,3.21437
-8.2240e-03,0.272812,3.22063
-8.2200e-03,0.277188,3.22812
-8.2160e-03,0.284375,3.23313
-8.2120e-03,0.293125,3.23719
-8.2080e-03,0.300625,3.24437
-8.2040e-03,0.304375,3.24938
-8.2000e-03,0.30875,3.25812
-8.1960e-03,0.318437,3.26375
-8.1920e-03,0.324063,3.26969
-8.1880e-03,0.3275,3.27844
