Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.005,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-8.754e-03,0.00389219,0.0528203
-8.752e-03,0.00387109,0.0526719
-8.750e-03,0.00387891,0.0526875
-8.748e-03,0.00388984,0.0526094
-8.746e-03,0.00390234,0.0525547
-8.744e-03,0.00392578,0.0524922
-8.742e-03,0.00390937,0.0523672
-8.740e-03,0.0039125,0.0523516
-8.738e-03,0.00393984,0.0523672
-8.736e-03,0.00392031,0.0522813
-8.734e-03,0.00389609,0.0524141
-8.732e-03,0.00388984,0.0524844
-8.730e-03,0.00387109,0.0526563
-8.728e-03,0.00383516,0.0528203
-8.726e-03,0.00384531,0.0528516
-8.724e-03,0.00387109,0.0528203
-8.722e-03,0.00386563,0.0526953
-8.720e-03,0.00392422,0.0527578
-8.718e-03,0.00391797,0.0527578
-8.716e-03,0.00388906,0.052875
-8.714e-03,0.00387578,0.0531797
-8.712e-03,0.00384297,0.0533984
-8.710e-03,0.00389922,0.0534844
-8.708e-03,0.00390234,0.0537109
-8.706e-03,0.0039125,0.0537734
-8.704e-03,0.00389141,0.0536719
-8.702e-03,0.0039125,0.0536016
-8.700e-03,0.00393281,0.0533984
-8.698e-03,0.00394609,0.053125
-8.696e-03,0.00396016,0.0532813
-8.694e-03,0.00397734,0.0531563
