Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.05,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-9.454e-03,0.0761719,3.38047
-9.452e-03,0.0761484,3.40312
-9.450e-03,0.0761719,3.40078
-9.448e-03,0.0761875,3.42109
-9.446e-03,0.0762266,3.425
-9.444e-03,0.0763125,3.44062
-9.442e-03,0.0762891,3.45078
-9.440e-03,0.0763906,3.44922
-9.438e-03,0.076375,3.46406
-9.436e-03,0.0764531,3.47109
-9.434e-03,0.0764297,3.48125
-9.432e-03,0.0765156,3.49844
-9.430e-03,0.0765156,3.50625
-9.428e-03,0.0764766,3.52187
-9.426e-03,0.0765703,3.52422
-9.424e-03,0.0766172,3.53906
-9.422e-03,0.0766328,3.53906
-9.420e-03,0.0766172,3.54062
-9.418e-03,0.0766797,3.55234
-9.416e-03,0.0767422,3.56094
-9.414e-03,0.0767031,3.57344
-9.412e-03,0.0767031,3.5875
-9.410e-03,0.0767578,3.59609
-9.408e-03,0.0767969,3.60625
-9.406e-03,0.0768047,3.61328
-9.404e-03,0.0767422,3.62422
-9.402e-03,0.0767969,3.62578
-9.400e-03,0.0769375,3.63203
-9.398e-03,0.0769453,3.64453
-9.396e-03,0.0770234,3.65469
-9.394e-03,0.0769063,3.66484
-9.392e-03,0.0769453,3.67109
-9.390e-03,0.0770781,3.68047
-9.388e-03,0.0769844,3.69062
-9.386e-03,0.0770781,3.68672
-9.384e-03,0.0770625,3.70937
-9.382e-03,0.0772031,3.70703
-9.380e-03,0.0771875,3.72187
-9.378e-03,0.0771641,3.72734
-9.376e-03,0.0771641,3.73359
-9.374e-03,0.0771797,3.74531
-9.372e-03,0.0772422,3.75547
