Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.004,
Horizontal Delay,0,
Sample Interval,4e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,2,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-1.8524e-02,-0.489375,2.49437
-1.8520e-02,-0.479687,2.50344
-1.8516e-02,-0.466562,2.51406
-1.8512e-02,-0.455312,2.52375
-1.8508e-02,-0.444375,2.53594
-1.8504e-02,-0.437812,2.54406
-1.8500e-02,-0.424375,2.55531
-1.8496e-02,-0.410625,2.56344
-1.8492e-02,-0.399062,2.57469
-1.8488e-02,-0.390312,2.58719
-1.8484e-02,-0.38125,2.595
-1.8480e-02,-0.368125,2.6075
-1.8476e-02,-0.356875,2.61813
-1.8472e-02,-0.350312,2.62781
-1.8468e-02,-0.343125,2.63687
-1.8464e-02,-0.331562,2.64875
-1.8460e-02,-0.32,2.65781
-1.8456e-02,-0.309063,2.66906
-1.8452e-02,-0.300937,2.67969
-1.8448e-02,-0.2925,2.68844
-1.8444e-02,-0.279375,2.69937
-1.8440e-02,-0.27125,2.70406
-1.8436e-02,-0.261875,2.71125
-1.8432e-02,-0.255937,2.72094
-1.8428e-02,-0.24875,2.72938
-1.8424e-02,-0.230625,2.73813
-1.8420e-02,-0.216875,2.75031
-1.8416e-02,-0.205625,2.76187
-1.8412e-02,-0.199375,2.77219
-1.8408e-02,-0.18875,2.78219
-1.8404e-02,-0.17875,2.78937
-1.8400e-02,-0.166875,2.79812
-1.8396e-02,-0.159375,2.80563
-1.8392e-02,-0.150625,2.81625
-1.8388e-02,-0.140625,2.82844
-1.8384e-02,-0.131562,2.83656
-1.8380e-02,-0.12125,2.84781
-1.8376e-02,-0.112188,2.85781
-1.8372e-02,-0.101562,2.86406
-1.8368e-02,-0.0925,2.87375
-1.8364e-02,-0.0853125,2.88219
-1.8360e-02,-0.075625,2.89187
-1.8356e-02,-0.07,2.9
-1.8352e-02,-0.056875,2.91031
-1.8348e-02,-0.04375,2.91875
-1.8344e-02,-0.035625,2.93219
-1.8340e-02,-0.0278125,2.93812
-1.8336e-02,-0.0196875,2.94531
-1.8332e-02,-0.008125,2.955
-1.8328e-02,0.00375,2.96656
-1.8324e-02,0.0121875,2.97406
-1.8320e-02,0.0171875,2.98219
-1.8316e-02,0.029375,2.99406
-1.8312e-02,0.0428125,3.00375
-1.8308e-02,0.0559375,3.01344
-1.8304e-02,0.063125,3.02344
-1.8300e-02,0.070625,3.0325
-1.8296e-02,0.0809375,3.03969
-1.8292e-02,0.0890625,3.04469
-1.8288e-02,0.095625,3.05125
-1.8284e-02,0.10375,3.05844
-1.8280e-02,0.11125,3.0675
-1.8276e-02,0.121875,3.07625
-1.8272e-02,0.13625,3.09313
-1.8268e-02,0.14625,3.10219
-1.8264e-02,0.156875,3.11375
-1.8260e-02,0.16625,3.12094
-1.8256e-02,0.177812,3.13063
-1.8252e-02,0.184375,3.13375
-1.8248e-02,0.191562,3.14625
-1.8244e-02,0.199063,3.15437
-1.8240e-02,0.20875,3.16
-1.8236e-02,0.219062,3.16875
-1.8232e-02,0.227188,3.17844
-1.8228e-02,0.23375,3.18531
-1.8224e-02,0.241875,3.19219
-1.8220e-02,0.252813,3.1975
-1.8216e-02,0.259688,3.20531
-1.8212e-02,0.263125,3.21125
-1.8208e-02,0.26875,3.22
-1.8204e-02,0.27375,3.2225
-1.8200e-02,0.284375,3.23125
-1.8196e-02,0.292187,3.23625
-1.8192e-02,0.298125,3.24625
-1.8188e-02,0.304375,3.25312
-1.8184e-02,0.308438,3.25812
-1.8180e-02,0.315938,3.26406
-1.8176e-02,0.324063,3.26781
-1.8172e-02,0.325938,3.27344
-1.8168e-02,0.33,3.27875
-1.8164e-02,0.342812,3.285
-1.8160e-02,0.345313,3.28844
-1.8156e-02,0.349375,3.29219
-1.8152e-02,0.351562,3.29812
-1.8148e-02,0.358437,3.30281
-1.8144e-02,0.366562,3.30625
-1.8140e-02,0.37125,3.31281
-1.8136e-02,0.372187,3.32
-1.8132e-02,0.372813,3.32
-1.8128e-02,0.374688,3.32313
-1.8124e-02,0.3825,3.32469
-1.8120e-02,0.386875,3.33156
-1.8116e-02,0.390937,3.33719
-1.8112e-02,0.397188,3.34125
-1.8108e-02,0.40625,3.34781
-1.8104e-02,0.414375,3.35312
-1.8100e-02,0.4175,3.35719
-1.8096e-02,0.419062,3.36
-1.8092e-02,0.427188,3.36719
-1.8088e-02,0.429688,3.36625
-1.8084e-02,0.433125,3.37031
-1.8080e-02,0.435313,3.37281
-1.8076e-02,0.435625,3.3775
-1.8072e-02,0.443437,3.38
-1.8068e-02,0.449063,3.38312
-1.8064e-02,0.451563,3.38656
-1.8060e-02,0.454688,3.39312
-1.8056e-02,0.459688,3.39531
-1.8052e-02,0.464688,3.40031
-1.8048e-02,0.470937,3.40281
-1.8044e-02,0.472812,3.40687
-1.8040e-02,0.472188,3.40937
-1.8036e-02,0.47625,3.41344
-1.8032e-02,0.485,3.41656
-1.8028e-02,0.485,3.42063
-1.8024e-02,0.485625,3.4225
-1.8020e-02,0.4875,3.42625
-1.8016e-02,0.497813,3.43063
-1.8012e-02,0.501875,3.43312
-1.8008e-02,0.505313,3.43781
-1.8004e-02,0.506875,3.44094
-1.8000e-02,0.514375,3.44188
-1.7996e-02,0.515937,3.44437
-1.7992e-02,0.52,3.44906
-1.7988e-02,0.520938,3.45469
-1.7984e-02,0.52375,3.45469
-1.7980e-02,0.527813,3.45969
-1.7976e-02,0.53125,3.46312
-1.7972e-02,0.53625,3.46687
-1.7968e-02,0.536875,3.46937
-1.7964e-02,0.540938,3.47187
-1.7960e-02,0.546563,3.47375
-1.7956e-02,0.5475,3.47594
-1.7952e-02,0.548438,3.47938
-1.7948e-02,0.549375,3.48
-1.7944e-02,0.549375,3.48156
-1.7940e-02,0.554062,3.48313
-1.7936e-02,0.55625,3.48656
-1.7932e-02,0.555625,3.48719
-1.7928e-02,0.5575,3.48969
-1.7924e-02,0.562812,3.49219
-1.7920e-02,0.56875,3.49875
-1.7916e-02,0.566875,3.50219
-1.7912e-02,0.567188,3.50438
-1.7908e-02,0.570938,3.50375
-1.7904e-02,0.574375,3.50594
-1.7900e-02,0.579063,3.50594
-1.7896e-02,0.579375,3.5075
-1.7892e-02,0.579375,3.51
-1.7888e-02,0.584688,3.51187
-1.7884e-02,0.586563,3.51344
-1.7880e-02,0.5875,3.51562
-1.7876e-02,0.5875,3.51719
-1.7872e-02,0.59125,3.52125
-1.7868e-02,0.593125,3.52156
-1.7864e-02,0.59625,3.52469
-1.7860e-02,0.59875,3.52562
-1.7856e-02,0.600313,3.52531
-1.7852e-02,0.603438,3.52969
-1.7848e-02,0.605313,3.52969
-1.7844e-02,0.606875,3.53063
-1.7840e-02,0.605313,3.53375
-1.7836e-02,0.60625,3.53344
-1.7832e-02,0.608437,3.53375
-1.7828e-02,0.61,3.53281
-1.7824e-02,0.610313,3.53531
-1.7820e-02,0.609063,3.5375
-1.7816e-02,0.610938,3.54094
-1.7812e-02,0.615,3.54188
-1.7808e-02,0.618125,3.5425
-1.7804e-02,0.618437,3.54438
-1.7800e-02,0.619063,3.54594
-1.7796e-02,0.6225,3.54906
-1.7792e-02,0.623125,3.54906
-1.7788e-02,0.624688,3.55313
-1.7784e-02,0.624688,3.5525
-1.7780e-02,0.623125,3.555
-1.7776e-02,0.625625,3.5525
-1.7772e-02,0.630313,3.55563
-1.7768e-02,0.629375,3.55719
-1.7764e-02,0.629375,3.55906
-1.7760e-02,0.631875,3.55875
-1.7756e-02,0.63125,3.55875
-1.7752e-02,0.634375,3.56219
-1.7748e-02,0.633438,3.56219
-1.7744e-02,0.63125,3.56375
-1.7740e-02,0.635937,3.56531
-1.7736e-02,0.638438,3.56594
-1.7732e-02,0.636875,3.56844
-1.7728e-02,0.635937,3.57094
-1.7724e-02,0.64,3.57094
-1.7720e-02,0.64,3.57125
-1.7716e-02,0.641875,3.5725
-1.7712e-02,0.641875,3.57125
-1.7708e-02,0.64,3.575
-1.7704e-02,0.645938,3.57656
-1.7700e-02,0.645938,3.57687
-1.7696e-02,0.649687,3.57937
-1.7692e-02,0.648125,3.58344
-1.7688e-02,0.646562,3.58312
-1.7684e-02,0.65,3.58469
-1.7680e-02,0.648125,3.585
-1.7676e-02,0.650625,3.58656
-1.7672e-02,0.6475,3.58719
-1.7668e-02,0.646875,3.58875
-1.7664e-02,0.651562,3.59063
-1.7660e-02,0.651562,3.58875
-1.7656e-02,0.651562,3.59219
-1.7652e-02,0.651562,3.59219
-1.7648e-02,0.6525,3.59313
-1.7644e-02,0.654063,3.59156
-1.7640e-02,0.654063,3.59219
-1.7636e-02,0.654063,3.59437
-1.7632e-02,0.65625,3.59469
-1.7628e-02,0.65875,3.59781
-1.7624e-02,0.659063,3.59719
-1.7620e-02,0.661875,3.60031
-1.7616e-02,0.657188,3.60125
-1.7612e-02,0.660625,3.59969
-1.7608e-02,0.66125,3.60281
-1.7604e-02,0.665312,3.6025
-1.7600e-02,0.662813,3.60656
-1.7596e-02,0.66375,3.60375
-1.7592e-02,0.665938,3.60656
-1.7588e-02,0.667187,3.60906
-1.7584e-02,0.667187,3.60906
-1.7580e-02,0.666875,3.61344
-1.7576e-02,0.666875,3.61187
-1.7572e-02,0.668438,3.615
-1.7568e-02,0.666875,3.61594
-1.7564e-02,0.668438,3.61719
-1.7560e-02,0.670313,3.6175
-1.7556e-02,0.670313,3.62062
-1.7552e-02,0.670937,3.62219
-1.7548e-02,0.67,3.62125
-1.7544e-02,0.670313,3.62125
-1.7540e-02,0.673438,3.62375
-1.7536e-02,0.671875,3.62469
-1.7532e-02,0.675,3.62375
-1.7528e-02,0.675313,3.62469
-1.7524e-02,0.6725,3.62469
-1.7520e-02,0.671875,3.62688
-1.7516e-02,0.674375,3.62938
-1.7512e-02,0.6775,3.62938
-1.7508e-02,0.675313,3.63187
-1.7504e-02,0.674062,3.63031
-1.7500e-02,0.675937,3.63031
-1.7496e-02,0.679375,3.63219
-1.7492e-02,0.679375,3.63437
-1.7488e-02,0.678438,3.63344
-1.7484e-02,0.678125,3.63437
-1.7480e-02,0.6775,3.63594
-1.7476e-02,0.681563,3.63906
-1.7472e-02,0.68,3.63687
-1.7468e-02,0.681563,3.64
-1.7464e-02,0.682188,3.64031
-1.7460e-02,0.683125,3.64312
-1.7456e-02,0.683125,3.64438
-1.7452e-02,0.683125,3.64438
-1.7448e-02,0.682188,3.64594
-1.7444e-02,0.683125,3.64594
-1.7440e-02,0.680937,3.64812
